file_name,signal_classification,uuid,file_index,label,dataset
75bc1353-46f2-475c-a7c6-7e981b771fa5.dat,narrowbanddrd,75bc1353-46f2-475c-a7c6-7e981b771fa5,007373,3,train
75dd5d58-5d88-417f-907f-1040a123cf12.dat,noise,75dd5d58-5d88-417f-907f-1040a123cf12,007374,0,train
75e5ba87-a4a8-43a3-b824-b0878e672cc4.dat,narrowbanddrd,75e5ba87-a4a8-43a3-b824-b0878e672cc4,007375,3,train
75e60378-c3d6-42ed-b265-731fa177c336.dat,narrowbanddrd,75e60378-c3d6-42ed-b265-731fa177c336,007376,3,train
75e65751-db2e-4f51-80b4-a591b6151432.dat,squiggle,75e65751-db2e-4f51-80b4-a591b6151432,007377,5,train
75eb43b5-7274-4af3-b630-bf875fb13609.dat,noise,75eb43b5-7274-4af3-b630-bf875fb13609,007378,0,train
75f354f8-c83c-4e20-ae8a-673e34e220d1.dat,narrowbanddrd,75f354f8-c83c-4e20-ae8a-673e34e220d1,007379,3,train
75f81b6a-0b00-4a23-90ff-7c68f712d745.dat,narrowband,75f81b6a-0b00-4a23-90ff-7c68f712d745,007380,2,train
75f8c344-540a-44dc-9067-dbe6cd911d09.dat,brightpixel,75f8c344-540a-44dc-9067-dbe6cd911d09,007381,1,train
760ded5b-83c9-44f8-b10b-5f32ebbb2713.dat,squarepulsednarrowband,760ded5b-83c9-44f8-b10b-5f32ebbb2713,007382,4,train
7613b886-343f-4ba5-b834-d8f8fd8a97b3.dat,squigglesquarepulsednarrowband,7613b886-343f-4ba5-b834-d8f8fd8a97b3,007383,6,train
76152365-f510-4ce2-b552-c09c763c9a3d.dat,squiggle,76152365-f510-4ce2-b552-c09c763c9a3d,007384,5,train
761e6cc2-faa8-4282-9bc8-ded724c7d008.dat,narrowbanddrd,761e6cc2-faa8-4282-9bc8-ded724c7d008,007385,3,train
762feb05-b59c-41c8-8efc-3f6ad5529f06.dat,squigglesquarepulsednarrowband,762feb05-b59c-41c8-8efc-3f6ad5529f06,007386,6,train
7631025b-d80c-452a-ad1f-a8d8481d75cb.dat,brightpixel,7631025b-d80c-452a-ad1f-a8d8481d75cb,007387,1,train
763bb2dc-539c-4cae-b2ab-73acdedb0109.dat,squigglesquarepulsednarrowband,763bb2dc-539c-4cae-b2ab-73acdedb0109,007388,6,train
7645d038-da8e-4d39-90a1-a34c6f843ba0.dat,squigglesquarepulsednarrowband,7645d038-da8e-4d39-90a1-a34c6f843ba0,007389,6,train
764d9020-f201-4fb1-a6b2-67c8b3a30f57.dat,squarepulsednarrowband,764d9020-f201-4fb1-a6b2-67c8b3a30f57,007390,4,train
764f0b14-9f88-4ad4-b2fb-bc32034b0ee2.dat,narrowbanddrd,764f0b14-9f88-4ad4-b2fb-bc32034b0ee2,007391,3,train
76539e62-5d8d-48e4-bb3e-f9387fbd1bcf.dat,narrowband,76539e62-5d8d-48e4-bb3e-f9387fbd1bcf,007392,2,train
76560134-0a88-4426-826f-2d53690daf0e.dat,narrowbanddrd,76560134-0a88-4426-826f-2d53690daf0e,007393,3,train
765f2607-2264-4283-89ee-6360c9cd5583.dat,squigglesquarepulsednarrowband,765f2607-2264-4283-89ee-6360c9cd5583,007394,6,train
76680b55-b355-4271-86bc-d5312a88681a.dat,brightpixel,76680b55-b355-4271-86bc-d5312a88681a,007395,1,train
766ac14f-e49e-4cae-9f90-280b4d8c6609.dat,squigglesquarepulsednarrowband,766ac14f-e49e-4cae-9f90-280b4d8c6609,007396,6,train
7671b790-903a-4250-ae71-7dc3f4e7fd6a.dat,narrowbanddrd,7671b790-903a-4250-ae71-7dc3f4e7fd6a,007397,3,train
7677945f-8fa8-4067-99e0-574f762c546b.dat,squigglesquarepulsednarrowband,7677945f-8fa8-4067-99e0-574f762c546b,007398,6,train
7677f1fc-e015-455f-9690-f0410f3b5185.dat,brightpixel,7677f1fc-e015-455f-9690-f0410f3b5185,007399,1,train
767d8046-6af0-4c53-9e75-e565eb6ec696.dat,squigglesquarepulsednarrowband,767d8046-6af0-4c53-9e75-e565eb6ec696,007400,6,train
767d9bd4-d5b9-4123-a914-5ef37efc804f.dat,squiggle,767d9bd4-d5b9-4123-a914-5ef37efc804f,007401,5,train
76805ddb-9cf2-47a1-ae2b-687696d8cc9b.dat,narrowband,76805ddb-9cf2-47a1-ae2b-687696d8cc9b,007402,2,train
768b67de-e364-4496-bd1d-339eaea52ec3.dat,brightpixel,768b67de-e364-4496-bd1d-339eaea52ec3,007403,1,train
768dedd0-b1e1-4bdc-b727-fd7e6575569b.dat,narrowband,768dedd0-b1e1-4bdc-b727-fd7e6575569b,007404,2,train
76934f00-8b60-4284-9ea1-9c70ac313ff2.dat,narrowband,76934f00-8b60-4284-9ea1-9c70ac313ff2,007405,2,train
769394eb-8084-4613-a5c2-77788e1085f6.dat,squarepulsednarrowband,769394eb-8084-4613-a5c2-77788e1085f6,007406,4,train
769ac3b7-fc3e-4263-8810-ca8a6bd3edec.dat,squiggle,769ac3b7-fc3e-4263-8810-ca8a6bd3edec,007407,5,train
769fc876-8843-4609-98cf-b2f81d186f68.dat,narrowbanddrd,769fc876-8843-4609-98cf-b2f81d186f68,007408,3,train
76a01509-8fb8-4661-aea0-19630a53ed7a.dat,brightpixel,76a01509-8fb8-4661-aea0-19630a53ed7a,007409,1,train
76a19495-f949-4175-b3fc-935da9d6b63d.dat,squiggle,76a19495-f949-4175-b3fc-935da9d6b63d,007410,5,train
76a1f4a1-394b-4ebb-b7bb-309a65b7e6bd.dat,narrowbanddrd,76a1f4a1-394b-4ebb-b7bb-309a65b7e6bd,007411,3,train
76a5033d-2c2c-4a1f-9f1f-82c61e45f085.dat,narrowbanddrd,76a5033d-2c2c-4a1f-9f1f-82c61e45f085,007412,3,train
76af8c88-7e5b-4d6d-b7c0-bb0cbfd59104.dat,squarepulsednarrowband,76af8c88-7e5b-4d6d-b7c0-bb0cbfd59104,007413,4,train
76b145ec-6f8c-4612-a1cc-d812d5bd60e2.dat,narrowband,76b145ec-6f8c-4612-a1cc-d812d5bd60e2,007414,2,train
76b42dd3-2ec4-4231-95ed-803fa0ec78ae.dat,noise,76b42dd3-2ec4-4231-95ed-803fa0ec78ae,007415,0,train
76ba3308-e3d0-4ecf-8729-78eec611d995.dat,squiggle,76ba3308-e3d0-4ecf-8729-78eec611d995,007416,5,train
76ba3604-f92b-42b1-9960-b86db7b1bf33.dat,narrowbanddrd,76ba3604-f92b-42b1-9960-b86db7b1bf33,007417,3,train
76bf7388-3193-4e95-ad8c-632600539cda.dat,noise,76bf7388-3193-4e95-ad8c-632600539cda,007418,0,train
76bfec03-2c2f-4385-a68a-670aa4c0ca2e.dat,squarepulsednarrowband,76bfec03-2c2f-4385-a68a-670aa4c0ca2e,007419,4,train
76c3bb5e-bab2-41e4-8b72-20d9aeceaa59.dat,narrowbanddrd,76c3bb5e-bab2-41e4-8b72-20d9aeceaa59,007420,3,train
76cbe62d-4995-44dd-9ce0-62918b7edb47.dat,squigglesquarepulsednarrowband,76cbe62d-4995-44dd-9ce0-62918b7edb47,007421,6,train
76ccee1f-fda8-49b9-8d2a-a1dce2fe4310.dat,noise,76ccee1f-fda8-49b9-8d2a-a1dce2fe4310,007422,0,train
76ce7fc6-30a4-4067-acf9-c64c7cabc719.dat,squiggle,76ce7fc6-30a4-4067-acf9-c64c7cabc719,007423,5,train
76dd0b62-3309-4662-a198-06bf42ee4b5d.dat,squiggle,76dd0b62-3309-4662-a198-06bf42ee4b5d,007424,5,train
76dfb279-c3f0-4e6e-ba3b-daa98773fe5d.dat,squarepulsednarrowband,76dfb279-c3f0-4e6e-ba3b-daa98773fe5d,007425,4,train
76e09a0d-eb4c-40d2-844d-1c9c141426e0.dat,squigglesquarepulsednarrowband,76e09a0d-eb4c-40d2-844d-1c9c141426e0,007426,6,train
76ebdeb0-bdbc-4477-a4af-36da68f7cb6d.dat,squigglesquarepulsednarrowband,76ebdeb0-bdbc-4477-a4af-36da68f7cb6d,007427,6,train
76ec3bd8-6765-45d6-9b2e-e1e988872118.dat,squiggle,76ec3bd8-6765-45d6-9b2e-e1e988872118,007428,5,train
76ecbcd6-d2b9-4d14-8c15-8e5b430537d4.dat,squiggle,76ecbcd6-d2b9-4d14-8c15-8e5b430537d4,007429,5,train
76f0c61d-881f-431a-95f4-86f8dfc8f31b.dat,narrowbanddrd,76f0c61d-881f-431a-95f4-86f8dfc8f31b,007430,3,train
76f3c104-ff98-4995-b69e-beccf5b70b74.dat,narrowbanddrd,76f3c104-ff98-4995-b69e-beccf5b70b74,007431,3,train
76f8a2c8-c048-4303-abb7-cf524c077f5c.dat,noise,76f8a2c8-c048-4303-abb7-cf524c077f5c,007432,0,train
76fba2b0-2c94-4be2-9b3a-261122ca1185.dat,brightpixel,76fba2b0-2c94-4be2-9b3a-261122ca1185,007433,1,train
76fd3290-615a-414f-9028-390523502c1a.dat,noise,76fd3290-615a-414f-9028-390523502c1a,007434,0,train
76fedf97-f380-42d7-bae6-d706ebb6dbd5.dat,noise,76fedf97-f380-42d7-bae6-d706ebb6dbd5,007435,0,train
770920dc-67ff-470c-8b83-b4a77dc1c668.dat,squiggle,770920dc-67ff-470c-8b83-b4a77dc1c668,007436,5,train
77107994-a633-4411-9ae6-a42ea121f453.dat,squigglesquarepulsednarrowband,77107994-a633-4411-9ae6-a42ea121f453,007437,6,train
77113ef9-153c-4553-9101-8953b9a4a2d8.dat,squigglesquarepulsednarrowband,77113ef9-153c-4553-9101-8953b9a4a2d8,007438,6,train
7714f454-1107-443d-b6da-39fc019041fb.dat,brightpixel,7714f454-1107-443d-b6da-39fc019041fb,007439,1,train
7715add8-9ad3-4b09-8d76-4d875bf20d80.dat,brightpixel,7715add8-9ad3-4b09-8d76-4d875bf20d80,007440,1,train
7718d8f6-c168-4fca-ae0e-4016da2297b7.dat,narrowband,7718d8f6-c168-4fca-ae0e-4016da2297b7,007441,2,train
771c43ea-625a-431e-8cd5-7140f0d4a14e.dat,squigglesquarepulsednarrowband,771c43ea-625a-431e-8cd5-7140f0d4a14e,007442,6,train
771cdc42-a6e7-4a91-9ff8-c7ebf002d9aa.dat,squiggle,771cdc42-a6e7-4a91-9ff8-c7ebf002d9aa,007443,5,train
771f5a0b-741b-4353-87ef-e1706f9e8d86.dat,noise,771f5a0b-741b-4353-87ef-e1706f9e8d86,007444,0,train
771f7b98-7a06-4129-8c10-6c9e4936981e.dat,brightpixel,771f7b98-7a06-4129-8c10-6c9e4936981e,007445,1,train
7723c01e-c111-46dd-a0f5-7a6791a33d1d.dat,narrowband,7723c01e-c111-46dd-a0f5-7a6791a33d1d,007446,2,train
772cccb8-e83d-43da-956f-fa2a3d627ae8.dat,narrowbanddrd,772cccb8-e83d-43da-956f-fa2a3d627ae8,007447,3,train
7732e1e9-464c-43a8-be50-876ecb190d83.dat,narrowbanddrd,7732e1e9-464c-43a8-be50-876ecb190d83,007448,3,train
773b10f9-4c19-4e93-85d2-bffc6abc1f8c.dat,squigglesquarepulsednarrowband,773b10f9-4c19-4e93-85d2-bffc6abc1f8c,007449,6,train
773da067-1c25-4f3e-b810-885d0e039c9c.dat,narrowband,773da067-1c25-4f3e-b810-885d0e039c9c,007450,2,train
773f9769-0540-471e-9173-c48c3c4c655c.dat,squigglesquarepulsednarrowband,773f9769-0540-471e-9173-c48c3c4c655c,007451,6,train
774794bc-8ba0-4f31-ae20-887dfd7a847e.dat,squiggle,774794bc-8ba0-4f31-ae20-887dfd7a847e,007452,5,train
774b8be4-d8f5-466e-a317-2c52e57ce82f.dat,noise,774b8be4-d8f5-466e-a317-2c52e57ce82f,007453,0,train
77535c34-dfef-48af-bd1a-8ef5574850ed.dat,noise,77535c34-dfef-48af-bd1a-8ef5574850ed,007454,0,train
77551451-a3ac-4b75-93b3-9d2af00c9b23.dat,noise,77551451-a3ac-4b75-93b3-9d2af00c9b23,007455,0,train
775ade93-8b8b-405d-b7fa-5abf71dd1ab4.dat,narrowband,775ade93-8b8b-405d-b7fa-5abf71dd1ab4,007456,2,train
7761abdd-7678-4afa-ad3c-ae3e8aca2a82.dat,squigglesquarepulsednarrowband,7761abdd-7678-4afa-ad3c-ae3e8aca2a82,007457,6,train
7763deb4-68b1-4159-b5c1-c43198d46fd4.dat,squigglesquarepulsednarrowband,7763deb4-68b1-4159-b5c1-c43198d46fd4,007458,6,train
7766876c-6f32-4fb4-91b0-4156e4c68328.dat,squiggle,7766876c-6f32-4fb4-91b0-4156e4c68328,007459,5,train
7766de1f-d9cc-44df-9313-9c697848d73a.dat,narrowband,7766de1f-d9cc-44df-9313-9c697848d73a,007460,2,train
7768ee49-d5d3-4dd5-915a-6c385927b051.dat,squiggle,7768ee49-d5d3-4dd5-915a-6c385927b051,007461,5,train
776edc69-a274-4368-8d2c-c48d62a95b04.dat,narrowbanddrd,776edc69-a274-4368-8d2c-c48d62a95b04,007462,3,train
77755db7-baf9-4239-887a-cf0e6a9e2932.dat,noise,77755db7-baf9-4239-887a-cf0e6a9e2932,007463,0,train
7778f1bb-1d26-45bd-8f3b-d0dd3e46a255.dat,narrowband,7778f1bb-1d26-45bd-8f3b-d0dd3e46a255,007464,2,train
777b3c2a-e730-4a2b-a619-df4327d8640e.dat,narrowbanddrd,777b3c2a-e730-4a2b-a619-df4327d8640e,007465,3,train
777be45c-723c-465e-9942-cc3c9ee5c220.dat,squiggle,777be45c-723c-465e-9942-cc3c9ee5c220,007466,5,train
777d97f4-c1e9-460b-bbad-7a51ad6407e3.dat,brightpixel,777d97f4-c1e9-460b-bbad-7a51ad6407e3,007467,1,train
777ed0d3-000f-4618-93ea-ee795fa30ed1.dat,narrowband,777ed0d3-000f-4618-93ea-ee795fa30ed1,007468,2,train
7781c7b3-8dd1-4bb6-b38f-2810a01ba0a2.dat,squarepulsednarrowband,7781c7b3-8dd1-4bb6-b38f-2810a01ba0a2,007469,4,train
778321b2-47d4-4c5d-8017-0f41ee1f6e9c.dat,narrowbanddrd,778321b2-47d4-4c5d-8017-0f41ee1f6e9c,007470,3,train
77855a8f-0415-474d-8da1-be40b3ae73a7.dat,narrowbanddrd,77855a8f-0415-474d-8da1-be40b3ae73a7,007471,3,train
7787f095-b645-4a00-97e4-a3ab67695183.dat,brightpixel,7787f095-b645-4a00-97e4-a3ab67695183,007472,1,train
779b5e78-24d0-4d7e-addb-be5f0f3a12ba.dat,narrowbanddrd,779b5e78-24d0-4d7e-addb-be5f0f3a12ba,007473,3,train
77a0b46d-548b-4087-ac9e-336a1b5eeea0.dat,noise,77a0b46d-548b-4087-ac9e-336a1b5eeea0,007474,0,train
77a0cec0-1b84-46a3-be63-cd1cda6da50b.dat,squiggle,77a0cec0-1b84-46a3-be63-cd1cda6da50b,007475,5,train
77a964d1-845d-42bf-b728-6e6af368d9a2.dat,narrowbanddrd,77a964d1-845d-42bf-b728-6e6af368d9a2,007476,3,train
77b00cc3-ed23-4377-90a7-c91cdcd73323.dat,noise,77b00cc3-ed23-4377-90a7-c91cdcd73323,007477,0,train
77b49215-6a09-44fc-8000-587e05c65bf0.dat,narrowbanddrd,77b49215-6a09-44fc-8000-587e05c65bf0,007478,3,train
77b6d52f-3ed2-4d93-b0c5-cfdfa4db4e08.dat,narrowband,77b6d52f-3ed2-4d93-b0c5-cfdfa4db4e08,007479,2,train
77c347a2-242d-4ddf-8080-ec53fb97fbca.dat,narrowbanddrd,77c347a2-242d-4ddf-8080-ec53fb97fbca,007480,3,train
77c5157c-85e4-4fd4-aab4-08f891c2eefc.dat,narrowbanddrd,77c5157c-85e4-4fd4-aab4-08f891c2eefc,007481,3,train
77c7049d-c5e0-4e00-8a6b-833e431579ac.dat,narrowbanddrd,77c7049d-c5e0-4e00-8a6b-833e431579ac,007482,3,train
77d1f641-9f7d-4a3c-bfe3-11fd14b738ec.dat,narrowbanddrd,77d1f641-9f7d-4a3c-bfe3-11fd14b738ec,007483,3,train
77d40930-f695-459d-8f14-0523e4d6a7e1.dat,squigglesquarepulsednarrowband,77d40930-f695-459d-8f14-0523e4d6a7e1,007484,6,train
77d49471-33f3-44fd-9ea3-847cb985e608.dat,narrowbanddrd,77d49471-33f3-44fd-9ea3-847cb985e608,007485,3,train
77d9ff0a-9c27-4294-9cbb-06d5b256653a.dat,brightpixel,77d9ff0a-9c27-4294-9cbb-06d5b256653a,007486,1,train
77e6850a-9a32-4be3-9122-33f338ad0989.dat,narrowbanddrd,77e6850a-9a32-4be3-9122-33f338ad0989,007487,3,train
77e75dda-708d-414c-8c6b-1dfa3f113060.dat,noise,77e75dda-708d-414c-8c6b-1dfa3f113060,007488,0,train
77f85714-5ef1-4589-b471-6594bd7569a7.dat,narrowbanddrd,77f85714-5ef1-4589-b471-6594bd7569a7,007489,3,train
77fbf306-da9f-45f7-86d2-6f1adab78667.dat,narrowband,77fbf306-da9f-45f7-86d2-6f1adab78667,007490,2,train
77fcbb72-3fd5-4378-82c2-f13d3e51807a.dat,noise,77fcbb72-3fd5-4378-82c2-f13d3e51807a,007491,0,train
7805a4e1-4ed6-427c-8fa3-cb588c9689db.dat,squarepulsednarrowband,7805a4e1-4ed6-427c-8fa3-cb588c9689db,007492,4,train
7805fa4a-57c4-425f-af87-53899e035af0.dat,brightpixel,7805fa4a-57c4-425f-af87-53899e035af0,007493,1,train
78078284-3bd5-4d7d-9848-bc480084a952.dat,narrowbanddrd,78078284-3bd5-4d7d-9848-bc480084a952,007494,3,train
78096b6c-aa79-46c8-aeed-d660363ea3b7.dat,brightpixel,78096b6c-aa79-46c8-aeed-d660363ea3b7,007495,1,train
781177bd-bc98-4185-8cb8-ee4dfbc46a5f.dat,squarepulsednarrowband,781177bd-bc98-4185-8cb8-ee4dfbc46a5f,007496,4,train
7813f835-a843-4d81-9ee3-c9bad3b2bc59.dat,narrowbanddrd,7813f835-a843-4d81-9ee3-c9bad3b2bc59,007497,3,train
78156241-a70f-4f83-81b1-c92a9ea480f8.dat,narrowbanddrd,78156241-a70f-4f83-81b1-c92a9ea480f8,007498,3,train
781ec7a9-1d89-4f6c-bcf6-bee8180236b4.dat,noise,781ec7a9-1d89-4f6c-bcf6-bee8180236b4,007499,0,train
781f325a-4652-44b3-be41-5fe361997460.dat,narrowbanddrd,781f325a-4652-44b3-be41-5fe361997460,007500,3,train
7823849a-bbbe-4c81-a93b-8725e4c3588f.dat,narrowband,7823849a-bbbe-4c81-a93b-8725e4c3588f,007501,2,train
7828e5f6-b8f2-4053-845e-c1b0fe9d96fd.dat,narrowband,7828e5f6-b8f2-4053-845e-c1b0fe9d96fd,007502,2,train
782c05e9-d214-4e3e-8b4d-adb81c3f2a57.dat,squigglesquarepulsednarrowband,782c05e9-d214-4e3e-8b4d-adb81c3f2a57,007503,6,train
7830ebad-59b2-4215-8219-8d1a65c7e034.dat,squigglesquarepulsednarrowband,7830ebad-59b2-4215-8219-8d1a65c7e034,007504,6,train
7837db5f-74b4-4ffe-89b4-b07234d1cd1f.dat,squiggle,7837db5f-74b4-4ffe-89b4-b07234d1cd1f,007505,5,train
783a9be4-e706-4309-a707-5d818b7b08c3.dat,narrowbanddrd,783a9be4-e706-4309-a707-5d818b7b08c3,007506,3,train
783b4cd6-8811-4cc8-8560-d96a9e59714f.dat,squiggle,783b4cd6-8811-4cc8-8560-d96a9e59714f,007507,5,train
78431040-8f42-4486-864c-351843280fd7.dat,narrowbanddrd,78431040-8f42-4486-864c-351843280fd7,007508,3,train
78435cdf-c190-4414-8719-2901ecf8149c.dat,squigglesquarepulsednarrowband,78435cdf-c190-4414-8719-2901ecf8149c,007509,6,train
78471455-c8b2-489b-b84d-dbb980b9cab9.dat,noise,78471455-c8b2-489b-b84d-dbb980b9cab9,007510,0,train
784b1b5c-303b-46fd-9735-78eb79ad7234.dat,squiggle,784b1b5c-303b-46fd-9735-78eb79ad7234,007511,5,train
7853ecf9-47d8-4936-800e-191705d88327.dat,squarepulsednarrowband,7853ecf9-47d8-4936-800e-191705d88327,007512,4,train
78558319-88a7-4029-b5d9-770c15353586.dat,squigglesquarepulsednarrowband,78558319-88a7-4029-b5d9-770c15353586,007513,6,train
78570df8-c82c-4087-93dc-75f783c951db.dat,noise,78570df8-c82c-4087-93dc-75f783c951db,007514,0,train
7858cb87-bd37-4eee-83f3-07a11a94edff.dat,narrowbanddrd,7858cb87-bd37-4eee-83f3-07a11a94edff,007515,3,train
785b1853-12b6-4a0a-88a5-481a6fe5381f.dat,narrowband,785b1853-12b6-4a0a-88a5-481a6fe5381f,007516,2,train
785cdc07-01f1-4232-89bf-a061a082be8b.dat,narrowband,785cdc07-01f1-4232-89bf-a061a082be8b,007517,2,train
7864ec52-e775-43f8-b0b8-c831706a8cea.dat,squigglesquarepulsednarrowband,7864ec52-e775-43f8-b0b8-c831706a8cea,007518,6,train
7864faf7-f312-41a5-91c1-de4cd377d3be.dat,squarepulsednarrowband,7864faf7-f312-41a5-91c1-de4cd377d3be,007519,4,train
786b8dcf-607c-4b8b-8d58-48943bd8a822.dat,brightpixel,786b8dcf-607c-4b8b-8d58-48943bd8a822,007520,1,train
786f23d2-6469-4bd9-85b3-d423ec535ef7.dat,squiggle,786f23d2-6469-4bd9-85b3-d423ec535ef7,007521,5,train
7877adac-6631-46e0-b1ca-ee9098da2098.dat,narrowbanddrd,7877adac-6631-46e0-b1ca-ee9098da2098,007522,3,train
787c74e5-fac0-4e29-935b-bf6ff3fffc77.dat,noise,787c74e5-fac0-4e29-935b-bf6ff3fffc77,007523,0,train
787df0ef-05c6-4057-9e2f-5190b0f509e6.dat,narrowbanddrd,787df0ef-05c6-4057-9e2f-5190b0f509e6,007524,3,train
78808f19-b801-4ab7-99bf-f80f5ae00710.dat,squiggle,78808f19-b801-4ab7-99bf-f80f5ae00710,007525,5,train
78824055-52b8-4b5e-9b6a-6d05b1179a05.dat,narrowband,78824055-52b8-4b5e-9b6a-6d05b1179a05,007526,2,train
7886cf16-ea0b-49e9-98d9-7a7f4f31fd37.dat,noise,7886cf16-ea0b-49e9-98d9-7a7f4f31fd37,007527,0,train
788c7152-b32a-4a78-83d1-019d572ebe47.dat,squigglesquarepulsednarrowband,788c7152-b32a-4a78-83d1-019d572ebe47,007528,6,train
78979c2f-6eed-4a6c-8d0c-2fb8f49eeb03.dat,narrowband,78979c2f-6eed-4a6c-8d0c-2fb8f49eeb03,007529,2,train
789f7f18-9730-43f8-96f0-2d69db02a2e6.dat,narrowbanddrd,789f7f18-9730-43f8-96f0-2d69db02a2e6,007530,3,train
789fdfb4-64c0-4a2a-a340-ed98d5266c6e.dat,squarepulsednarrowband,789fdfb4-64c0-4a2a-a340-ed98d5266c6e,007531,4,train
78a18ec0-f872-4909-9224-68d7254cb435.dat,narrowbanddrd,78a18ec0-f872-4909-9224-68d7254cb435,007532,3,train
78a42c82-6cc5-4b0b-9859-cd5f2526c6f0.dat,narrowbanddrd,78a42c82-6cc5-4b0b-9859-cd5f2526c6f0,007533,3,train
78a475f6-9585-4bbe-b7ab-c50110dc5d02.dat,brightpixel,78a475f6-9585-4bbe-b7ab-c50110dc5d02,007534,1,train
78a48375-3a20-4776-8171-78688525f0f4.dat,squigglesquarepulsednarrowband,78a48375-3a20-4776-8171-78688525f0f4,007535,6,train
78a57f19-65b3-421e-af6c-edc370dea30b.dat,brightpixel,78a57f19-65b3-421e-af6c-edc370dea30b,007536,1,train
78a5d300-aa4e-4326-b1bb-9452e61172a5.dat,narrowband,78a5d300-aa4e-4326-b1bb-9452e61172a5,007537,2,train
78afa871-d028-4613-a657-3ba568e5fe93.dat,noise,78afa871-d028-4613-a657-3ba568e5fe93,007538,0,train
78b0cfec-0875-4662-a801-fd0de04729fa.dat,narrowband,78b0cfec-0875-4662-a801-fd0de04729fa,007539,2,train
78b40e95-fdb8-4934-b9e7-f7a82fc815b7.dat,squarepulsednarrowband,78b40e95-fdb8-4934-b9e7-f7a82fc815b7,007540,4,train
78b515fa-c2b9-4306-9cc9-e7f9f0d5eb81.dat,noise,78b515fa-c2b9-4306-9cc9-e7f9f0d5eb81,007541,0,train
78c21d04-c6b6-4a9e-8672-96f139a2424b.dat,squarepulsednarrowband,78c21d04-c6b6-4a9e-8672-96f139a2424b,007542,4,train
78c3a3c4-2157-411b-a1ca-f98fa21b1f5f.dat,narrowband,78c3a3c4-2157-411b-a1ca-f98fa21b1f5f,007543,2,train
78c7020e-51a6-4582-a270-4ce1010acbed.dat,narrowbanddrd,78c7020e-51a6-4582-a270-4ce1010acbed,007544,3,train
78cae09b-86fb-4160-91c8-dffa732fb565.dat,narrowband,78cae09b-86fb-4160-91c8-dffa732fb565,007545,2,train
78cb6fa5-a4d5-4b84-acaf-0f2894a6a1fc.dat,squarepulsednarrowband,78cb6fa5-a4d5-4b84-acaf-0f2894a6a1fc,007546,4,train
78d7fc1d-185c-4db4-b6c9-fe384e428c16.dat,narrowbanddrd,78d7fc1d-185c-4db4-b6c9-fe384e428c16,007547,3,train
78e19344-100f-4e61-972a-a6a136df308c.dat,narrowbanddrd,78e19344-100f-4e61-972a-a6a136df308c,007548,3,train
78e23a85-4a24-4044-b368-c264aebd6146.dat,narrowbanddrd,78e23a85-4a24-4044-b368-c264aebd6146,007549,3,train
78ec31eb-5420-4274-bcd9-9906671b851a.dat,brightpixel,78ec31eb-5420-4274-bcd9-9906671b851a,007550,1,train
78f8e7f4-4ee8-4dde-a6d8-b867f4417200.dat,squigglesquarepulsednarrowband,78f8e7f4-4ee8-4dde-a6d8-b867f4417200,007551,6,train
78fc99ca-7f07-46cc-8c60-537141c96c71.dat,squarepulsednarrowband,78fc99ca-7f07-46cc-8c60-537141c96c71,007552,4,train
78fda383-dd7b-4517-a2e5-db25f851120d.dat,squigglesquarepulsednarrowband,78fda383-dd7b-4517-a2e5-db25f851120d,007553,6,train
7909fde6-42c2-4835-b8dd-f4b806fe50d1.dat,narrowbanddrd,7909fde6-42c2-4835-b8dd-f4b806fe50d1,007554,3,train
79105de6-28cf-4316-ae21-7503741bd91c.dat,noise,79105de6-28cf-4316-ae21-7503741bd91c,007555,0,train
7911279d-c3d8-417b-b55f-7721d782e170.dat,narrowband,7911279d-c3d8-417b-b55f-7721d782e170,007556,2,train
79171508-f9c1-4afd-9451-e7e84797cfea.dat,squigglesquarepulsednarrowband,79171508-f9c1-4afd-9451-e7e84797cfea,007557,6,train
791dc5d8-a29d-4000-9bd0-2d27891cb125.dat,brightpixel,791dc5d8-a29d-4000-9bd0-2d27891cb125,007558,1,train
7925f0bc-fe1a-46b8-92b3-5c1f9e0f54e7.dat,noise,7925f0bc-fe1a-46b8-92b3-5c1f9e0f54e7,007559,0,train
7930ab7e-7439-4a36-8d3e-a8b58ad63bac.dat,narrowband,7930ab7e-7439-4a36-8d3e-a8b58ad63bac,007560,2,train
79342d93-e0e7-4e73-a038-aa6a0aa92c69.dat,squiggle,79342d93-e0e7-4e73-a038-aa6a0aa92c69,007561,5,train
793658a9-c1ca-4211-a277-4cf304cba1d1.dat,narrowbanddrd,793658a9-c1ca-4211-a277-4cf304cba1d1,007562,3,train
793bc755-bbd0-4054-a97d-5a5aad55d8d3.dat,brightpixel,793bc755-bbd0-4054-a97d-5a5aad55d8d3,007563,1,train
793ce9ae-1660-4fba-8550-cadd456740c3.dat,noise,793ce9ae-1660-4fba-8550-cadd456740c3,007564,0,train
794197ef-3871-414e-a2e2-6e4673506d21.dat,squarepulsednarrowband,794197ef-3871-414e-a2e2-6e4673506d21,007565,4,train
794afc57-d038-4e06-9804-f690e3253c54.dat,squigglesquarepulsednarrowband,794afc57-d038-4e06-9804-f690e3253c54,007566,6,train
79501c89-9072-4428-88eb-83d987fcdb26.dat,squigglesquarepulsednarrowband,79501c89-9072-4428-88eb-83d987fcdb26,007567,6,train
